OBJECTID;NAME;ITEM_NUMBER;TYPE_STATION;CLASS_STATION;TYPE_DISTRIBUTIE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KAST;POSITIONDETERMINATION;ROAD;HOUSE_NUMBER;ADDRESS;LEVERANCIER;DATE_MODIFIED;BEHEERDER_OMS;FABRIKAAT;NAAM;NADERE_ADRES_AAND;POSTCODE;TOEGANGS_AANDUIDING_TEKST;WOONPLAATS;X;Y;LONG;LAT
38445;D413;D413;Kast;OV Kast;Kast;2009-10-12;Gemeente Den Haag;In bedrijf;Vermoedelijke ligging;Fazantplein;1;;Kunststof;2015-12-15;Gemeente Den Haag;;;;;;Den Haag;77466.68160000071;455383.507300001;4.256081674342719;52.08128750927416
36221;A165;A165;Kast;OV Kast;Kast;2013-10-01;Gemeente Den Haag;In bedrijf;;Zeesluisweg;;;Kunststof;2015-12-01;Gemeente Den Haag;;;Inpandig;;Inpandig, maar wel vrij toegengkelijk.;Den Haag;78577.60640000181;457622.808200002;4.271783933359702;52.1015657401206
434;A208;A208;Station;Station 10/0,4 kV/OV;Zelfbouw;1969-07-01;Onbekend;In bedrijf;;NW PARKLN;105;;ENECO;2015-12-01;Stedin;ENECO;ARDIS BV;Terrein;2587BP;10;S GRAVENHAGE;79791.0694999993;458343.17000000196;4.289332840404261;52.10820563406671
44845;A241;A241;Kast;OV Kast;Onbekend;2009-11-30;Gemeente Den Haag;In bedrijf;;BELGISCHEPLN 40;;;Kunststof;2015-12-01;Gemeente Den Haag;;;;2587AN;;;80006.0971000008;458547.524700001;4.29242619345845;52.110071288081926
83;B104;B104;Station;Station 10/0,4 kV;Zelfbouw;1968-07-01;Stedin;In bedrijf;;IJSCLUBWEG;233;;ENECO;2015-12-01;Stedin;ENECO;LN. V. NW. INDIE;Openbare weg;2595AV;10;S GRAVENHAGE;83402.7954999991;455247.811999999;4.3426968650576185;52.08086741385314
67;B107;B522;Station;Station 10/0,4 kV/OV;Niet van toepassing;2004-11-11;Stedin;In bedrijf;;V HEUTSZSTR;;;Inpandig;2015-12-01;Stedin;Inpandig;STADSDEELKANTOOR;Naast;2593PK;10;S GRAVENHAGE;83681.27699999891;455807.390500002;4.346641898388402;52.08593218846562
401;A1204 Station;A1204;Station;Station 10 kV;Zelfbouw;1974-07-01;Onbekend;In bedrijf;;BENTINCKSTR;;;ENECO;2015-12-15;Stedin;ENECO;TEGEN 33 80;Openbare weg;2582SR;10;S GRAVENHAGE;78978.2280000001;456777.252;4.277818717642155;52.094022206311365
766;F118;F118;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;V ALKEMADELN;116;;Onbekend;2013-07-03;Gemeente Den Haag;Onbekend;;Achter;2597AP;;S GRAVENHAGE;82224.1090000011;457064.5;4.3251165315332285;52.0970399186756
512;A903 Station;A903;Station;Station 10/0,4 kV/OV;C;2009-05-07;Stedin;In bedrijf;;MARKENSESTR;;;van Alphen;2015-12-15;Stedin;van Alphen;;Openbare weg;2583PR;20;S GRAVENHAGE;77562.9384999983;456537.061000001;4.257223778670802;52.09166751701111
516;A615 Station;A615;Station;Station 10 kV;Onbekend;2002-07-02;Onbekend;In bedrijf;;MENNINCKSTR;;;AKA;2015-12-15;Stedin;AKA;;Openbare weg;2583BW;10;S GRAVENHAGE;78266.6015000008;456939.819499999;4.267399260475286;52.09538494529857
140;H910 Station;H910;Station;Station 10/0,4 kV;Onbekend;2009-01-01;Stedin;In bedrijf;;LOEVESTEINLN;465;;Onbekend;2015-12-15;Stedin;Onbekend;PHAROSTOREN;Onbekend;2533AP;20;S GRAVENHAGE;79235.46299999951;451792.923999999;4.282678264588009;52.04926484845055
409;A805 Station;A805;Station;Station 10 kV;Niet van toepassing;1972-07-01;Onbekend;In bedrijf;;DR LELYKD;30;;Inpandig;2015-12-15;Stedin;Inpandig;G.W. GEMAAL;Openbare weg;2583CM;20;S GRAVENHAGE;78607.1680000015;457377.184;4.272270376024688;52.09936248849439
869;H178;H178;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;MOERWG;392;;Onbekend;2013-10-15;Stedin;Onbekend;;Achter;2531BJ;;S GRAVENHAGE;80195.3238999993;452409.8882;4.296533971793998;52.05493973781378
824;E148;E148;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;ROSSEELSSTR;98;;Onbekend;2014-04-16;Stedin;Onbekend;;Achter;2524BJ;;S GRAVENHAGE;81549.2210000008;452315.515999999;4.316291062385834;52.0542727435956
17325;B125;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-01;Gemeente Den Haag;;;;;;;83033.68679999931;455322.397;4.337297197162365;52.08148984679298
16045;B137;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-01;Gemeente Den Haag;;;;;;;83278.7503999993;456176.568399999;4.340692212238829;52.08919792262157
44525;B139;B139;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;Schenkade bij Juliana v Stbln ;;;Onbekend;2015-12-01;Gemeente Den Haag;;;Voor;;;;83801.7844000012;455551.269699998;4.348453322023276;52.0836459837591
985;D100;D100;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;LOOSD HOOFDSTR;1184;;Onbekend;2015-12-01;Gemeente Den Haag;Onbekend;;Achter;2552AV;;S GRAVENHAGE;75466.9915000014;452077.320500001;4.227684327956266;52.051292641996966
45165;D202;D202;Kast;OV Kast;Kast;2010-02-17;Gemeente Den Haag;In bedrijf;;Sportlaan;365;;Kunststof;2015-12-01;Gemeente Den Haag;;;;;Sportlaan t.h.v. huis nr.: 365;Den Haag;76437.21869999921;454432.9388;4.24128470805803;52.072600041837525
33325;D242;D242;Kast;OV Kast;Kast;2010-02-17;Gemeente Den Haag;In bedrijf;GPS ingemeten;Cornelie van Zantenstraat;;;Kunststof;2015-12-01;Gemeente Den Haag;;;;;Staat buiten het trafostation.;Gemeente Den Haag;75867.8079000004;452704.307500001;4.233381500028974;52.05698449665148
15;B307 Station;B307;Station;Station 10/0,4 kV/OV;Niet van toepassing;1926-07-01;Onbekend;In bedrijf;;J BILDERSSTR;11;;Inpandig;2015-12-15;Stedin;Inpandig;MAERLANT LYCEUM;Terrein;2596ED;10;S GRAVENHAGE;82008.6579999998;456516.159000002;4.322090172240371;52.092083739975564
919;H145;H145;Kast;Onbekend;Onbekend;;Combi;In bedrijf;;WINDESHEIMSTRAAT;355;;Onbekend;2012-08-22;Combi;Onbekend;;Achter;2533AM;;S GRAVENHAGE;79184.3000000007;451891.25;4.281910707286124;52.050141480702266
9005;H236;;Station;;;2005-12-01;Gemeente Den Haag;In bedrijf;;Beeldsnijdersgaarde;47;;;2012-08-24;Gemeente Den Haag;;;Tegenover;;;;78339.34400000049;450326.195999999;4.269945588723961;52.03596057406666
591;D240;D240;Station;Station 10/0,4 kV/OV;Niet van toepassing;1969-07-01;Stedin;In bedrijf;;MOZARTLN;;;Inpandig;2012-11-15;Stedin;Inpandig;AALTJE NOORDEWIERSTRAAT;Openbare weg;2555JA;10;S GRAVENHAGE;75719.6059999988;453092.35900000104;4.231130922692722;52.060450569593996
10925;W207;;Station;;;2010-12-01;Gemeente Den Haag;In bedrijf;;;;;;2012-11-23;Gemeente Den Haag;;;;;;;79774.78000000119;450711.66000000003;4.2907772258453205;52.0396212589568
861;Z128;Z128;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;HATTEMLN;15;;Onbekend;2012-12-14;Stedin;Onbekend;;Achter;2573WG;;S GRAVENHAGE;79691.80040000011;453159.181400001;4.289028562096221;52.06160523350168
22;B308 Station;B308;Station;Station 10/0,4 kV/OV;Niet van toepassing;1927-07-01;Onbekend;In bedrijf;;WASSENAARSEWG;102/154;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT ARENDSBURG;Terrein;2596EA;10;S GRAVENHAGE;82045.0650000013;456737.515999999;4.322573981740901;52.09407782169665
11565;Z119;;Station;;;2010-09-01;Gemeente Den Haag;In bedrijf;;;;;;2012-12-14;Gemeente Den Haag;;;;;;;79690.04490000011;453160.782900002;4.289002614006917;52.061619387120864
11885;D215;;Station;;;2010-02-17;Gemeente Den Haag;In bedrijf;;;;;;2013-01-04;Gemeente Den Haag;;;;;;;77999.118999999;454022.925999999;4.264154886999652;52.0691347471994
829;Z404;Z404;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;NEWTONSTR;3;;Onbekend;2013-01-07;Gemeente Den Haag;Onbekend;;Achter;2562KC;;S GRAVENHAGE;79622.3236999996;454901.927499998;4.2876307788435275;52.07725734036195
395;A408 Station;A408;Station;Station 10 kV;Zelfbouw;1962-07-01;Onbekend;In bedrijf;;STADHOUDERSLN;41;;ENECO;2015-12-15;Stedin;ENECO;GEM. MU.  CATSHEUVEL 30;Terrein;2517HV;10;S GRAVENHAGE;79083.0174999982;456391.7355;4.279433473564957;52.09057208387914
962;Z431;Z431;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;VALKENBOSKD;266;;Onbekend;2013-01-07;Stedin;Onbekend;;Achter;2563HE;;S GRAVENHAGE;78558.56810000169;454304.782400001;4.2722497803822295;52.0717451852302
971;Z429;Z429;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;REGENTESSELN;113;;Onbekend;2013-01-07;Gemeente Den Haag;Onbekend;;Achter;2562CR;;S GRAVENHAGE;79286.3128000014;454926.80139999796;4.282724566912184;52.07743503702643
13165;D104;;Station;Onbekend;Kast;2009-09-24;Gemeente Den Haag;In bedrijf;;;;;;2013-02-15;Gemeente Den Haag;;;;;;;76994.0692999996;454276.5306;4.24944115277686;52.07127316901666
13166;D179;;Station;Onbekend;;2009-08-18;Gemeente Den Haag;In bedrijf;;;;;;2013-02-15;Gemeente Den Haag;;;;;;;77109.95010000099;454811.59690000105;4.251008908258652;52.0760979108277
4525;A054;A054;Station;Onbekend;;;Gemeente Den Haag;In bedrijf;;;;;;2013-04-16;Gemeente Den Haag;;;;;Landmeten onbekend;;79808.57880000031;459343.870700002;4.289367474004594;52.11720096267089
460;D501 Station;D501;Station;Station 10/0,4 kV/OV;Zelfbouw;1970-07-01;Stedin;In bedrijf;;ABRIKOZENPLN;;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2564PE;10;S GRAVENHAGE;77569.1915000007;453504.294;4.2580032341245975;52.06441405628583
494;D300;D300;Station;Station 10/0,4 kV/OV;Zelfbouw;1966-07-01;Stedin;In bedrijf;;HEILOSTRAAT;;;ENECO;2012-10-17;Stedin;ENECO;BIJ ESCAMPLAAN;Openbare weg;2547;10;S GRAVENHAGE;78310.6059999988;453080.08300000103;4.268908824866641;52.06070494086309
508;A126;A126;Station;Station 10/0,4 kV/OV;Niet van toepassing;1997-07-01;Stedin;In bedrijf;;DOGGERSBANKSTR;38;;Inpandig;2012-10-17;Stedin;Inpandig;;Openbare weg;2583MR;10;S GRAVENHAGE;77409.6160000004;456082.287999999;4.255090354833603;52.087559184259405
372;H107;H107;Station;Station 10/0,4 kV/OV;DS01 24/37;2007-02-05;Stedin;In bedrijf;;HARMELENSTR;119;;AKA;2012-10-17;Stedin;AKA;;Openbare weg;2546EE;20;S GRAVENHAGE;78476.8139999993;452671.7445;4.271423538664427;52.057058312156464
451;Z437;Z437;Station;Klant netstation 10 kV;Onbekend;1974-07-01;Combi;In bedrijf;;IEPLN;70;;Onbekend;2012-10-17;Combi;Onbekend;PIJNBOOMSTR.;Openbare weg;2565LN;10;S GRAVENHAGE;78681.21599999821;455332.066500001;4.273808611246107;52.08099395814627
863;H112;H112;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;MR P D FORTUYNWG;14;;Onbekend;2012-10-31;Gemeente Den Haag;Onbekend;;Achter;2533SR;;S GRAVENHAGE;79865.5058999993;452820.508499999;4.291635669498723;52.05858525437124
91;B519 Station;B519;Station;Station 10/0,4 kV/OV;Zelfbouw;1973-07-01;Stedin;In bedrijf;;W V OUTHOORNSTR;15;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2593;10;S GRAVENHAGE;83139.1495000012;455759.759500001;4.338743394149;52.08543403819166
94;B512 Station;B512;Station;Station 10/0,4 kV/OV;Niet van toepassing;1960-07-01;Onbekend;In bedrijf;;DE CARPENTIERSTR;56;;Inpandig;2015-12-15;Stedin;Inpandig;TEBODIN;Terrein;2595HL;10;S GRAVENHAGE;82940.0190000013;455867.265999999;4.335815806120396;52.0863742963514
10286;W125;;Station;;;2009-08-01;Gemeente Den Haag;In bedrijf;;;;;;2012-11-07;Gemeente Den Haag;;;;;;;80461.0659999996;448317.828000002;4.301299907871763;52.01820106873245
762;F125;F125;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;BENOORDENHOUTSEWG;44;;Onbekend;2012-10-17;Stedin;Onbekend;;Achter;2596BC;;S GRAVENHAGE;82136.4750000015;456258.864;4.324009991812435;52.089788329039905
127;E111;E111;Station;Station 10/0,4 kV/OV;Onbekend;1995-07-01;Gemeente Den Haag;In bedrijf;;SLACHTHUISPLN;25;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;STADSDEELKANTOOR;Terrein;2521EC;10;S GRAVENHAGE;81953.40100000051;453325.717999998;4.32196697813696;52.063404659498666
455;Z425;Z425;Station;Station 10/0,4 kV/OV;Zelfbouw;1975-07-01;Combi;In bedrijf;;SWEELINCKPLN;3;;ENECO;2012-03-15;Combi;ENECO;T/O 3;Openbare weg;2517GK;10;S GRAVENHAGE;79564.3944999985;455645.75;4.28662141739583;52.083933956094526
457;Z428;Z428;Station;Station 10/0,4 kV/OV;Zelfbouw;1954-07-01;Combi;In bedrijf;;LUBECKSTR;76;;ENECO;2012-03-15;Combi;ENECO;;Openbare weg;2517ST;10;S GRAVENHAGE;79029.34600000079;455826.618000001;4.278776335388775;52.08548620104758
753;B117;B117;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;F VALENTYNSTR;338;;Onbekend;2017-04-26;Gemeente Den Haag;Onbekend;;Achter;2595WJ;;S GRAVENHAGE;82534.13030000031;455211.371399999;4.330034005569432;52.08042693071848
87;B135;B135;Station;Station 10/0,4 kV/OV;Zelfbouw;1958-07-01;Gemeente Den Haag;In bedrijf;;V IMHOFFSTR;53;;ENECO;2017-04-26;Gemeente Den Haag;ENECO;;Openbare weg;2595SC;10;S GRAVENHAGE;83182.0824999996;455359.3629;4.339453991844652;52.08184131937792
76205;F133;F133;Kast;OV Kast;;2017-02-15;Gemeente Den Haag;In bedrijf;;Leidschestraatweg;;;;2017-04-26;Gemeente Den Haag;;;;;;;83530.2624999993;457014.91869999806;4.34418580011605;52.096764545848096
82;B115;B115;Station;Station 10/0,4 kV/OV;Zelfbouw;1977-07-01;Gemeente Den Haag;In bedrijf;;J P COENSTR;28;;ENECO;2017-04-26;Gemeente Den Haag;ENECO;;Openbare weg;2595WP;10;S GRAVENHAGE;82723.9120999984;455073.964499999;4.332831299254336;52.079216885451956
76526;L104;L104;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;ELZENLN;11;;;2017-05-09;Gemeente Den Haag;;;Openbare weg;2495AZ;20;S GRAVENHAGE;84602.4798999988;452840.9201;4.360692305892773;52.05939078136621
77805;B140;B140;Kast;OV Kast;;2016-08-01;Gemeente Den Haag;In bedrijf;;A V SOLMSSTR;4;;;2017-06-06;Gemeente Den Haag;;;Openbare weg;2595TB;;S GRAVENHAGE;82967.9248000011;455464.139400002;4.336308030119974;52.08275510771335
880;A222;A222;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;WAGENAARWG;23;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2597LM;;S GRAVENHAGE;80159.4794999994;457602.491;4.294872492243464;52.10159934696793
886;A223;A223;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;DUINROOSWG;2;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2597KJ;;S GRAVENHAGE;80775.0529999994;457740.316500001;4.303825500585962;52.10292085037058
894;A228;A228;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;POMPSTATIONSWG;62;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2597JX;;S GRAVENHAGE;80782.6079999991;458577.35249999905;4.303753419345918;52.110444051425596
898;A236;A236;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;ZWOLSESTR;t/o 217;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Onbekend;2587TX;;S GRAVENHAGE;80136.2589999996;458900.669;4.294248377467944;52.11326250560358
92;B111;B111;Station;Station 10 kV;Zelfbouw;1958-07-01;Gemeente Den Haag;In bedrijf;;EMMAPK;11;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;;Openbare weg;2595ES;10;S GRAVENHAGE;82635.0929999985;455766.33749999804;4.331388933711779;52.08542750115316
97;B110;B110;Station;Station 10/0,4 kV;Onbekend;1958-07-01;Gemeente Den Haag;In bedrijf;;INDIE LAAN V.N.O.;;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;BEZUIDENHOUTSEWG;Openbare weg;2594;10;S GRAVENHAGE;82886.1680000015;456100.679000001;4.3349808676937;52.08846492012132
747;B103;B103;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;SCHENKKD;55;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2595AR;;S GRAVENHAGE;82878.71049999821;454923.763500001;4.335120900316216;52.07788724001059
749;B101;B101;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;PR BEATRIXLN;23;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2595AK;;S GRAVENHAGE;82947.1629999988;454999.406;4.336103329341807;52.07857593569118
750;B112;B112;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;J P COENSTR;7;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2595WP;;S GRAVENHAGE;82785.2644999996;455117.60599999904;4.333716933382544;52.079617087411144
758;B118;B118;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;BEZUIDENHOUTSEWG;12;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2594AV;;S GRAVENHAGE;82300.192499999;455635.381000001;4.326531398373122;52.0842067499422
755;Z351;Z350;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;RYNSTR;6;;Onbekend;2016-01-11;Gemeente Den Haag;Onbekend;;Achter;2515XP;;S GRAVENHAGE;82149.3999999985;455192.078000002;4.324426403552664;52.08020306323492
51565;D264;D264;Kast;OV Kast;;2016-02-17;Gemeente Den Haag;In bedrijf;;RIBESSTR <l.v meerv;;;;2016-03-16;Gemeente Den Haag;;;Openbare weg;2563NZ;;S GRAVENHAGE;77924.5111999996;454500.489799999;4.262959102852702;52.0734160679917
51566;D197;D197;Kast;OV Kast;;2016-02-17;Gemeente Den Haag;In bedrijf;;Weigeliapl 4;;;;2016-03-16;Gemeente Den Haag;;;Naast;2564PG;;;78128.5863999985;454257.483899999;4.265989984562508;52.07126062060244
52208;A064;A064;Kast;OV Kast;Kast;2010-02-10;Gemeente Den Haag;In bedrijf;;Strandweg;;;Kunststof;2016-03-31;Gemeente Den Haag;;;;;Boulevard (Strand gedeelte van de promenade, Nabij Stand Noord Huis nr.:12) T.h.v. Zeeruststraat.;;78490.9723999985;458245.013300002;4.2703799950858325;52.10714528863839
52525;H143;H143;Kast;OV Kast;Onbekend;2013-11-30;Gemeente Den Haag;In bedrijf;;Werkhovenstraat;62;;;2016-04-08;Gemeente Den Haag;;;;2546VH;Tegenover no.62 bij HSR H1004;Den Haag;78681.5692000017;452933.16739999905;4.274350108876543;52.059435878584424
54446;H273;H273;Kast;;;2014-07-10;Gemeente Den Haag;In bedrijf;;BOENDALESTR;BOEN2;;;2016-07-15;Gemeente Den Haag;;;Openbare weg;2531XL;;S GRAVENHAGE;80192.1356999986;452657.259100001;4.296433322282569;52.057162367996405
55406;Y200;Y200;Kast;OV Kast;Onbekend;2012-11-14;Gemeente Den Haag;In bedrijf;GPS ingemeten;Laan van Waalhaven;;;O&K;2016-08-17;Gemeente Den Haag;;;;;T.h.v. LM 21 (T.h.v. Boslaan=Singel);;84321.32000000031;450538.203000002;4.357069440591719;52.03866069333055
55421;Z149;Z149;Kast;OV Kast;;2015-06-16;Gemeente Den Haag;In bedrijf;;REGENTESSELAAN;257;;;2016-08-17;Gemeente Den Haag;;;Openbare weg;2562EA;Tegenover 257, bij HSR. ;S GRAVENHAGE;79357.1523999982;454483.65650000103;4.283855988821163;52.07346231088553
55422;Z115;Z115;Kast;OV Kast;;2015-06-16;Gemeente Den Haag;In bedrijf;;REGENTESSELAAN;167;;;2016-08-17;Gemeente Den Haag;;;Openbare weg;2562CX;Tegenover 167 bij HSR.;S GRAVENHAGE;79325.24130000171;454659.865600001;4.283351534748951;52.07504148871736
71406;L110;L110;Kast;OV Kast;;2009-09-30;Gemeente Den Haag;In bedrijf;;NIEUWVEENSEPAD;7;;O&K;2017-02-15;Gemeente Den Haag;;;Naast;;;'S-GRAVENHAGE;85683.0460000001;453427.2086;4.376327356028789;52.0647959502401
56365;Z303;Z303;Kast;OV Kast;;2014-12-05;Gemeente Den Haag;In bedrijf;;BEZUIDENHOUTSEWG;9;;;2016-09-02;Gemeente Den Haag;;;Openbare weg;2594AB;Tegenover Bezuidenhoutseweg 9 bij HSR Stedin B300;S GRAVENHAGE;81910.3590000011;455361.912500002;4.3209033589904235;52.081697827573166
295;Z151;Z151;Station;Station 10/0,4 kV/OV;Niet van toepassing;1935-07-01;Stedin;In bedrijf;;BOERENSTR;1;;Inpandig;2016-09-15;Stedin;Inpandig;;Openbare weg;2572HS;10;S GRAVENHAGE;80277.6649999991;453549.493299998;4.297484982536731;52.06519219044995
795;Z204;Z204;Kast;OV Kast;Onbekend;2014-10-28;Gemeente Den Haag;In bedrijf;;SPUI;173;;Onbekend;2016-11-15;Gemeente Den Haag;Onbekend;;Achter;2511BM;;S GRAVENHAGE;81612.7280000001;454789.228;4.3166851427403925;52.076511879199266
64365;L202;L202;Kast;OV Kast;Kast;2008-12-15;Gemeente Den Haag;In bedrijf;GPS ingemeten;Nieuweveensepad;;;O&K;2016-11-22;Gemeente Den Haag;;;;;"Forepad 
[Ingang ADO (Nabij sloot en onderdoorgang A4) ]";Den Haag;85939.3660000004;453276.011999998;4.380095395965559;52.06346916847189
65005;Y305;Y305;Kast;OV Kast;;2012-01-19;Gemeente Den Haag;In bedrijf;;BLERIOTLN;3;;;2016-12-02;Gemeente Den Haag;;;Openbare weg;2497BM;bij HSR Stedin;S GRAVENHAGE;84484.3839999996;450575.188000001;4.359438085721015;52.03901383877523
728;Y307;Y307;Kast;OV Kast;Onbekend;;Stedin;In bedrijf;;HOPMANSTR;13;;Onbekend;2016-12-02;Stedin;Onbekend;;Binnen straal van 20 m;2497DW;bij olieslagerslaan;S GRAVENHAGE;84696.1030000001;450706.974;4.362496317607439;52.04022507855981
138;H302 Station;H302;Station;Station 10/0,4 kV/OV;Niet van toepassing;1973-07-01;Onbekend;In bedrijf;;LEYWG;611;;Inpandig;2015-12-15;Stedin;Inpandig;BV SUCCES;Openbare weg;2545GJ;10;S GRAVENHAGE;78760.33350000161;451713.53999999905;4.275770595114644;52.04848629343163
142;H508 Station;H508;Station;Station 10/0,4 kV/OV;Zelfbouw;1964-07-01;Onbekend;In bedrijf;;LOEVESTEINLN;4.71/4.76;;ENECO;2015-12-15;Stedin;ENECO;DE FLUITENBERG NAAST 476;Terrein;2533AM;10;S GRAVENHAGE;79026.8524999991;451922.96249999903;4.279608690087328;52.05040491139191
325;H701 Station;H701;Station;Station 10/0,4 kV/OV;Zelfbouw;1965-07-01;Onbekend;In bedrijf;;LOEVESTEINLN;883;;ENECO;2015-12-15;Stedin;ENECO;POLDERGEMAAL;Openbare weg;2533BW;10;S GRAVENHAGE;79608.65249999991;451311.63450000103;4.288223980049127;52.04499051306737
326;H601 Station;H601;Station;Station 10/0,4 kV/OV;Zelfbouw;1950-07-01;Stedin;In bedrijf;;R VISSCHERSTR;303;;ENECO;2015-12-15;Stedin;ENECO;;Openbare weg;2533VL;10;S GRAVENHAGE;79633.1495000012;451879.338;4.2884558116444;52.050095649881115
330;H608 Station;H608;Station;Station 10/0,4 kV/OV;Niet van toepassing;1964-07-01;Onbekend;In bedrijf;;S BURGERHARTWG;93;;Inpandig;2015-12-15;Stedin;Inpandig;FLAT;Openbare weg;2533JC;20;S GRAVENHAGE;79815.23000000049;451814.261;4.291124154205572;52.049535549916705
334;H706 Station;H706;Station;Station 10/0,4 kV/OV;Niet van toepassing;1962-07-01;Onbekend;In bedrijf;;LICHTENBERGWG;6;;Inpandig;2015-12-15;Stedin;Inpandig;OS ZUID;Terrein;2532AA;20;S GRAVENHAGE;79965.9189999998;451045.923999999;4.293489270330363;52.04265111329003
337;H708 Station;H708;Station;Station 10/0,4 kV/OV;Niet van toepassing;1969-07-01;Onbekend;In bedrijf;;GUNTERSTEINWG;377;;Inpandig;2015-12-15;Stedin;Inpandig;STAEDION;Openbare weg;2531KA;10;S GRAVENHAGE;80125.32449999821;451206.952;4.295777124945344;52.044119787990475
349;N58 Station;N58;Station;Station 10/0,4 kV;Onbekend;1964-07-01;Onbekend;In bedrijf;;STEENHOUWERSGAARD;1;;Onbekend;2015-12-15;Stedin;Onbekend;HET GULDEN HUIS;Openbare weg;2542AA;20;S GRAVENHAGE;78400.3150000013;450905.182500001;4.270704307372221;52.041172185658525
363;H306 Station;H306;Station;Station 10/0,4 kV/OV;Zelfbouw;1957-07-01;Onbekend;In bedrijf;;HOOGEVEENLN;;;ENECO;2015-12-15;Stedin;ENECO;KPN;Openbare weg;2545TR;10;S GRAVENHAGE;78547.3929999992;451485.066;4.272717991496456;52.04640373328171
657;H1439 Station;H1439;Station;Station 10/0,4 kV/OV;Zelfbouw;1996-07-01;Stedin;In bedrijf;;LEYWG;1479;;ENECO;2015-12-15;Stedin;ENECO;VOETBAL CELERITAS;Terrein;2548AE;10;S GRAVENHAGE;79502.59250000119;450601.34149999905;4.2868350856728865;52.038592854340585
900;H1471 Station;H1471;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;OOSTEINDE;35;;Onbekend;2015-12-15;Stedin;Onbekend;;Openbare weg;2548AK;Naast 35;S GRAVENHAGE;79548.693;449297.745000001;4.287794469126728;52.026884019478935
905;H1552 Station;H1552;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;NOORDWG;65;;ENECO;2015-12-15;Stedin;ENECO;;Nabij;2548AB;65;S GRAVENHAGE;78891.682;449916.405000001;4.278085151662088;52.03235398408434
911;H1478 Station;H1478;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;NOORDWG;157;;Onbekend;2015-12-15;Stedin;Onbekend;;Openbare weg;2548AD;Voor 157;S GRAVENHAGE;79743.0089999996;450664.873500001;4.290324535591754;52.03919648806922
31729;B113;B113;Kast;OV Kast;Onbekend;1975-11-11;Gemeente Den Haag;In bedrijf;GPS ingemeten;Theresiastraat;11;;Kunststof;2017-05-10;Gemeente Den Haag;;;Tegenover;;"Kruizing Theresiastraat-Prins Clauslaan
GUID:{A40C4E44-04F4-498C-BF17-07593978AA79}";;82440.0357999988;455440.317899998;4.328612835758858;52.0824721033435
35885;D200;D200;Kast;OV Kast;Kast;2012-02-06;Gemeente Den Haag;In bedrijf;;Hyacinthweg;94;;Kunststof;2017-05-31;Gemeente Den Haag;;;Nabij;;Tussen Pioenweg en Hyacinthweg.;Gemeente Den Haag;77077.5903999992;454076.0462;4.250704894311631;52.06948324887252
